cust_id,revenue_2018_2019
7n4oub6tghfzjw6b,0.0
rynyr2nch4kavmwf,0.0
ohdiij4asj5ahjbm,0.0
mxfw5gpl4p634fhh,0.0
ed5gbh76jilbkqql,0.0
f6sk5pt55smyuaky,128.91
erutqyvm2y2hjzfw,39.98
nmhxoz7vgavzgpcm,102.53
vtsouprv34ourz6p,0.0
qcqvi4jtuqfwykv4,116.9
lau4ax2o6ulkorqi,225.9
6hm5dptxhrwdeu6p,338.5
ehb4px5lz56xsurv,0.0
7pmbh4ycapzsio2s,0.0
25gtykvt53jhu5mo,0.0
yk5gk3kkufmfmiln,0.0
y3rqztub52qmfea7,0.0
a3rjhb3zg2vets6p,0.0
hqqcg5o2xx7yfowm,0.0
2ruzf6dfrju5aeii,0.0
nqttnt5ilt64wdgt,0.0
hatv672vwcv2o4lf,0.0
gsbkf5vokobwiubk,0.0
odei6w2xjhvk7edi,0.0
yl2ch7q4frgdpvv2,0.0
beujzg2cco5dafzr,0.0
p4ncvsqfwaz3pdgo,0.0
wcrsjppy2x6mho47,0.0
gnqcg72rzaojsdjo,0.0
ebd3ctmhv7642yro,73.9
emvb5jzxnea37ve7,0.0
vcu7sysftbr2i5nc,71.94
vdw7uqtl7clamlim,0.0
fvyvbvgprq5ktvld,0.0
3okrie76ae36phr6,0.0
sims4mh2jmy6aoxd,0.0
magrp5tymfipw3qe,0.0
bmdfan7qbpwyizhl,0.0
cvrafra7zi2qcfqi,32.45
nb2xkzp42yf2od6w,0.0
fzeo3jnajwi5vqgz,35.25
tkitoamji5j3hsim,0.0
5cbp5mqkiavwjeif,0.0
l7tnmpx5pbswv56c,0.0
fqwttrto2tpe2mei,0.0
4abdn7xqmvvcrkbt,0.0
pyvwjne6xa5gstum,0.0
4x6alhesqrsqz6ts,0.0
suggqhky5ccudo6v,0.0
duxazazzpxu3zkxn,0.0
k62yyn3mjadmmdwb,39.95
n7wfjbzhsf4ziaeo,0.0
qs2hoi62gpgdfko6,0.0
55wxklh223i6ur65,0.0
k7vta2svc6wry5ss,80.0
4lhwlyutv2jiiiqp,0.0
bbyd4uelphhldekq,0.0
eo6m5vmjfhm645b2,0.0
ectcdfhi5b322b7q,94.95
otrcbzihl6mvhvkj,107.5
zblw22qn4lvsdews,0.0
tbc2tcjsurc65afz,0.0
spp2fz2tv43mb2rb,0.0
kxrqrlorfw62si4q,283.82
enqil4m3o3l45epm,0.0
spliczyy2m2bzmjd,0.0
ubnu6yplftblt4db,0.0
fsylbjfqqbcxwcbb,0.0
ebnw4kmwcoa3omon,627.26
7gox2yp3lzjvew7b,0.0
hfk2n2he7kde55al,0.0
kusdxd5jbjykej73,0.0
pro3thtw2ywejqzx,0.0
5a7j5dgqpg56bwut,0.0
4gvbbhwllygdiar2,0.0
j2cv74o2qmsst3o6,0.0
fenx26vtarg3uly5,0.0
dbcccs6g2mpyf543,0.0
xkbo6nrseqdplb6a,0.0
ivrj3rl4fwffevlj,0.0
opnrynxul4nz2avy,0.0
amwiarjvf4gbrpmd,0.0
ahr76hzw6ncuupnb,0.0
eutpcb4jk6sx4dm4,0.0
vfckb3ux4gvhzxj3,0.0
7kafwz5tsj2hwi4x,0.0
4muscjfziye7gdyq,127.71
jnyl7dipml63sgvq,0.0
7txrtxwodie2ehf4,0.0
c373tishyhmmit5o,0.0
zg7fpfzvg5lahnzz,0.0
yauuokfza5wosxh7,57.94
bd5u7dlkyh4f53oi,0.0
aii3wkkhkdamsrib,0.0
ce436brk5543vvd7,0.0
h7uorat4bjqvleva,0.0
p76muhdm46zo4oef,0.0
suxn7lngd7sok5mh,125.02
64fqr6omt62dlpye,0.0
rlams52fsju4xwuw,26.99
r36whldb55bl3pgr,142.1
akkbcyk7kibs53qm,0.0
bbsth6zsm4fjmsnp,89.92
gxjrttt3qz53yg76,0.0
34rbcgaa3tfn46kt,115.74
e4qijq4lz4oyz3ro,330.24
2uzu4xwaup2qwyte,44.95
pcvlyxxscgvluzn2,0.0
oeom6c5midyovbli,0.0
cmtexkto2be6r2kq,659.63
gjmtnnlebrbmxddn,0.0
2n46323lqvkd3qc6,257.78
xpwgdusmtse34dcg,167.31
cfm7olz4ym3kzlo2,175.06
p5dexnenhgfokuns,841.19
uy2v5us5lrrjinfd,86.63
q2rdpfsylbmgn7zs,45.47
vgp7oc6b435w5qny,32.35
gbepyqxrv3oxk7pe,0.0
zbbhax7c4kkm323q,288.9
kibwwzu7nhkpj5di,0.0
2tlhxc3mf5fhhbo7,0.0
e57fagyoqcoa2z4u,0.0
ycrydnzcx3hcz7gq,44.95
ael3mg3yqfozt7vj,229.96
isht2gdewhqfzm7o,0.0
vbn7ximcmpdzexfc,312.86
2dwkhspemtxrujee,503.87
fuys745a2ydjbxep,0.0
tdeh4d52ioooravh,0.0
4ogai4zaldub6scl,0.0
j6wqhopoywbuamsj,328.07
sq4r4gsmx7vefqld,119.92
kfp5ek4jucogpll4,328.1
34rkkv7cxvvxvwcx,0.0
iflkhcxkbtyu7its,0.0
z7vtyvsh4sy5eqwv,270.6
p4pfopwu6md75yq6,210.46
d7pzcbb5wglj6wwx,283.87
b5exmq7ysjvsakw3,0.0
7pkg25jsd3pvtbej,0.0
dtb4jjsb5f34wvhq,169.2
37bhucpzyqztxgdo,0.0
rxjf3qsahz6rukmn,79.92
jjzxbtnn5a7vwg6j,361.5
7aavtkwkna3ltfgm,54.0
oi7cmbb4wkaal4uw,0.0
tamg44seqd7umvgz,0.0
yt473idxi3eosh3k,0.0
o22nju4lw4intsua,0.0
tpbfdhwcgfycz4bz,0.0
tdrtfic34g4xbpnb,0.0
oie6lwrjqg7andip,0.0
s4zpx2uyvdbt7q37,0.0
vpmohy5mgpmxsp5d,0.0
rn5l5y3npyqmqogo,55.95
d5xa5olpofr7mxli,0.0
fev63wpmbiinga6t,0.0
ehkkzkg5hcvl4sdv,99.95
67irghngp7sflhqc,0.0
herlhttqouck4wuo,0.0
nmi4n63n3ethizgg,0.0
j3lbprexwnzcn4qf,0.0
viiyfch5jxgafmxf,0.0
jskimhmhketo4mm7,0.0
nwv2b6vafedjljds,0.0
ee4uycsejsxb2lbc,175.48
3gspjn5fvq3fwzjy,0.0
x6zq2xophs7s3aq4,0.0
4woi4x7syyxncdd2,430.34
ymjbizeimnopj3iq,0.0
gwho5lzmpkmmnm47,0.0
jeyxpcmymgmwwokm,0.0
nqsfradgasggeivt,86.3
jdnluslwed3oxlnf,0.0
h5y7ynyundiaomfn,0.0
stiphay5cjwfa5aa,0.0
ve5hlqhe2dppeb36,75.9
f722lbcjn47m3pkr,0.0
oj2gn3rjqke5uyjh,42.46
vmrmrnycdqhaj6qo,0.0
5nryurnpgksfkz3c,442.32
nw7xsnaqfg7hm3su,49.47
yddzpaweocsbsizr,0.0
3ocnvululjnhoj45,0.0
krm335irgjo5me5r,0.0
2smqzdah6funshhy,0.0
5syb6q3bkcdwmw56,69.95
62eryrrh7q5avvge,0.0
66u4nnuu5l2rdlrj,59.35
aemdup5vyqatuqj3,0.0
qf2fguxdtzslc726,0.0
vpzluj7y77genyv4,0.0
7swzhhge6b35f2vz,444.23
i5uimk2tanolmrrj,0.0
nkhgdri7zamfkrbm,0.0
lakfcidbboaub5r7,0.0
2o4p7rewuemhmzha,0.0
5q7xalqm6p4px7rz,0.0
gikotwfp5zkyc2c7,349.11
vpcyyxfskcnehsbg,0.0
tk5q5eo2maowrbs4,0.0
nqgx6zkru43hyapu,0.0
wrvtyzn65hbi2u7x,59.36
xifonj37tcwdugks,0.0
4axp3yquoyf3tfse,0.0
wdfnrqinqngvxxix,0.0
3walr52mboxop43d,0.0
2uvmia6ta43z5bwv,45.47
a3gzqn7vowgncv7t,0.0
ebjjocqyjc6hd6wl,0.0
7gbrfhfg5at4spyf,94.5
oo7at2bcmm3hlkh4,0.0
2xljx6bru5glfuey,0.0
uwyawhd4tinc2rv7,0.0
oirhvg77zuvqwhox,55.95
zklg7x2iil5no4tr,50.35
m5rfvqh2vhkwfzf3,0.0
snrwyk2bzm5wf6yq,304.0
yz37l44o5ommlhg3,181.45
mxac5x3yghglrf6s,55.9
wnpsgn7bmiz3egdb,0.0
wlpeu3xmzrihjgzu,95.31
7dqgwodaiq4mr7mo,287.98
kemn3433pjfxllgt,0.0
mnikdno46lzkqsom,136.98
mmoqqenb5f4gk3cf,0.0
vc4sv5q2tbvi65em,450.65
shtodnewyxdb5fjg,65.95
5efgnwtw7pjljwms,0.0
offnokc5gg4qkpcr,0.0
4pknqlkoyd2xqiss,448.9
zhfi5wywqksuvuei,0.0
s26n2sctuwq2o6pa,158.3
fjhn5n2geumnjw2j,0.0
kv27t7g7gy7fmmhv,75.95
dlprpxe3dm6u3mny,0.0
ujgs6jk6wljhzwxl,0.0
u67p4zv7mtwgc5ad,95.95
oz7rxmmod7jxpd4a,0.0
qoddooffp6aq3b2b,44.99
l2pm7p4kqjv7nw7o,0.0
ii2vlivs5cppt53d,0.0
wsgasdsfngljyf7b,0.0
3hdly37gbltulzw6,0.0
xteqggoisgeyhjj3,59.95
tgg2obk33y3q6jnh,257.12
v3u7rk4orxp4skgm,44.96
m6rxzjwypmxwgtau,0.0
ik62pk3uicapzh2m,0.0
573lvwrjsogizem6,429.78
guznmozxk2r27lav,0.0
fkwbgsxmra4co2br,30.38
fc3wurgq22xq2cna,55.96
5uagibixi2frx3sk,0.0
snsrlpk3ne5dhhql,0.0
nm6u2howh4djpsyh,115.0
wzlsjlidivclouzr,0.0
drjtdyprovvpvtkq,0.0
uc2axhp6ieuynsqq,54.35
3fv3kcr4x2rbvnb3,0.0
4xb4qctpo3y4lung,0.0
yf6frvmbaeyuhlav,142.93
6wdd5ikz7fkija7m,0.0
yx2xd3i4m545ajtf,0.0
qcug6hb26dkywwxc,0.0
kdpzp5lmu3wgqoo6,0.0
pbxnnhnsem46juow,29.95
zeyct7zpd555frht,78.95
uwk2vh5cgx742zy2,48.57
gtia7x24r56rwto4,117.0
em3xcmo64p7asgxd,127.55
fs22jq7briieae36,62.95
nsji3ag4hxawglru,293.9
5nbrvra3uecqqeym,0.0
w5cceuyscmj342k2,0.0
o6iiwvmysaxdcjvk,135.0
bjoznvdyecdhxczj,0.0
dskn3weewllwjgrp,0.0
qixqei2tt2a7yj7w,52.76
yj6ujhsum66dabcw,0.0
vwt6l5oso35phr7q,0.0
ry7nlvtvznx3wbhx,0.0
cdhvcbuzf3uhvdci,0.0
imuwervekwhxvn3a,574.21
sz2fmgjkuby3cuol,188.83
qsq56tm6oecnit62,0.0
ju2cms6hig4toox4,39.98
zkco6iqf53zhgfay,300.43
gvzjpysqxlngqmf2,837.46
luqqyw3soewjfdu3,124.31
ha5p7dvmtp4kyodb,145.65
mlsqw26s3rulamhk,400.72
rciequhp6fjony3v,193.89
xbzmuic34uwdacwj,0.0
mskl7pm3333vc2pq,369.75
upm7crklzamxfvp3,188.66
6ubj3lf67bimcw2o,829.46
qccqoj77ovr4d72m,41.35
4mfodinvjyaxd74p,50.35
47x6kwhrwbr5qclg,29.95
sxulihyhj73uieeq,0.0
j7ao3lqxrskmo46q,0.0
7pe7samwr4cloen2,0.0
q4lpimut43zgkmzx,0.0
ybalvvr4vzsxr5c5,0.0
zjo3gvj4z3fxbo3t,53.97
3rt3cddjbaayacxt,0.0
mrhryhiji3c7bhbv,0.0
7kknlb5sirafn5vr,0.0
7s24fywqh24bowby,68.76
pxa5rtb6o6zkm2h2,0.0
gnlgopq5by3hics2,59.95
fkp726t5wcrd6ye3,0.0
vyrbpzm2xogfalg3,0.0
fhwgmywmidubhyqq,0.0
uu5eihn4b3vi7sne,0.0
quwe4du26hrpd763,0.0
gdfuamapl3pckxuv,201.45
kesl7jxcjdaccb6d,70.0
ot6xp5g6lplgujpx,125.85
56d7gdhmhi5bu7rx,0.0
4jw2g4tffqmk3pym,0.0
v2xulon7thzxe4ob,23.35
ziad6uaf5hdq43iu,273.75
ntcf2752qrsl4tqd,104.4
b7wbjzadsm2o6qvc,0.0
sizm4yuxersy2fjs,0.0
ylbib62lm3to3ttr,0.0
uygbtcjdk6cworae,0.0
pemobq64ddzk63y4,192.9
dvtzd6m2ndeoadip,75.95
c7fnd2d5xdnzjbpi,0.0
hx6zwelwi4pzpxr7,0.0
5blbckftjl5j772h,0.0
2zqwryu2jwzmkknb,38.97
cqyjqxjbjw56bvw6,46.17
gqqutohisnmwsej4,0.0
k67dfcqkixpi64hx,0.0
ossfu4gl3e7bumam,0.0
emx7hsr2cdzguz3j,0.0
7y5uiekgljfe7svn,800.06
asymzbcv3umcyaak,0.0
4o2tpd27qwp4clvi,196.78
5446efwqji364sef,0.0
mgovpsatzwdenwhq,0.0
7xz5zjomfwjumftl,0.0
u5hszm6vjl4kuyrh,0.0
7es4pvvdnhhkb4g2,0.0
slfnn6g6obg2osq4,0.0
q5awnluniuvlwuoq,0.0
3ydltyb522don5ri,475.31
urnynn7pp752gvh5,201.86
lzmklzbnd5mqcive,0.0
uu2z2v3rrhcidbbn,0.0
naeqocf7glpzpk52,0.0
acwa53shmccaueys,0.0
uzwg6kerxi22ygl3,0.0
zy7vd6ory6d5okgs,240.35
yqrd53fzkgpqmcsu,0.0
4ilqqqzgohk4hbwc,0.0
lcomzr3r5mcypieh,0.0
sfsnepmv4vgdeun7,0.0
3bht255rns5xsugn,59.95
5ohwwrxzv23sgjpy,0.0
yoy7q2btp6cmq7mq,0.0
wjctci2sw2lt7ph7,0.0
rdiyjkexlvdl53ft,0.0
uvoyfgktr4qsk5eg,0.0
c2e5aib62kxb62vn,146.8
fylfrklxkickrwn3,50.35
ap5jpbi7cxri6ang,701.51
4qi7xzkoyiaijbev,87.45
2mb3z25yqckoylqa,471.81
evr7jzxflcahgjpg,541.34
z32xvfqvtkvrmeww,0.0
cqiqkhqm3rwuetpy,279.47
dhfyobicuk43apx2,78.0
34dwjtasa767f6b3,0.0
gikw4gzkusxwr6mx,122.3
eekucx2jw5eaxdnj,0.0
nmssix34m74btt75,311.3
enx65zdvi5sulmwt,0.0
6frecyssofs6jsm2,0.0
hyg7csii44ecefi3,58.33
l5mqtyxjvzgvdxqd,231.12
4wx57buvlefjjfa5,204.0
bui7prlh72iu6nsb,393.6
6tgxzcf76qssveav,0.0
pmw6gtduj72vxgtb,0.0
ibkbsnsbruozgvjr,110.27
vtbvt73iawb2vqeo,0.0
optjnxqhtjsbk5nv,0.0
pjxmfunjii2ixmdo,0.0
c7sr7jejgjduygod,0.0
hmjip5sgtdmmiy4f,766.7
sjommg7h4mnhtf6m,0.0
zzesymwnzkmjqbnt,283.73
i7se5wpvdpw76nvb,0.0
umfpcwhktggeahvm,0.0
fixb6w2fxs5kwl3n,0.0
hf5s5tovdwdvxppp,0.0
4r34ilo3eeloji4q,0.0
vl2ldhdkvtdduwxa,0.0
toxyq2sixcfrkdrc,66.99
osjdronbieji7joy,0.0
tjjq36k73pkhubft,550.6
ef26xy4abdeq4wmh,330.72
evlw2pjtbryt6wgf,557.92
inorbtqbbxia2mnz,51.9
wzhkt7z2racf3bw5,35.97
rpsz3qryw7l7zfen,67.17
oiwihw55rmpyazev,64.97
5t7o2grqxhuylqem,0.0
bynrxmmulujk244u,1135.87
htob2jupmva4ijor,69.97
67jn7x2auhjspsm7,0.0
tf34mdrgg37eocvu,0.0
vnrzedom43qmpjmf,0.0
2axvmnupacvapy2g,626.15
obkuqprhetbyf7ng,0.0
azzqmbmkcnlst43o,35.98
4clxocdnhohlxoan,0.0
ownztvenc5o5r6wy,361.8
2mb64c6mvsenyzmf,0.0
op477et5p36rtshi,0.0
wfoezlq4yktwcwup,0.0
6nlauzhplmqghfy4,0.0
uujicnfzrutl7a6z,44.98
d54xmcvjx4mgtwmk,0.0
qcxt4eadlkg6xygz,0.0
mcpozyujifnalrve,0.0
xwlkodvnmhr25tag,0.0
52zor5fzspwgjuvr,80.96
cwr5n65jo4bftw4j,559.1
74tud34fqlotjrkw,0.0
ehyvyuyhqcz2hsxp,0.0
4rqk64ejyatg7ty2,0.0
pxgqsg7y2mkvue4j,135.3
tzpls7rlql2k3z3j,0.0
cyryjdz4grsvmiju,0.0
t44zy4bjd4jrkr5m,0.0
x7p5pkgoz673o5sj,0.0
5s4dfbgzcki6mn6w,0.0
2drsisjxievzy6pk,0.0
ca52i2xc5skpl7vu,0.0
pudush3o42pfmicz,0.0
62nbga6eoinvaboz,0.0
ghnybl5vpfbljuof,79.14
het2asruqjn5ik5x,0.0
ufmvvlu4rqhr5i6t,774.8
nyyukic25dt4jzgl,458.44
fb24jmfxbe4exgsy,67.17
7mbfmu3wi3vxjueq,41.97
6gv3pudfqxc2euqt,621.23
im7eunugqazhp2aw,438.58
55pqewmamhmkjvfy,139.12
nj73s2blrcxu2bto,0.0
fooe2tn5ukumqdpx,0.0
f6p35x6r2upb4ayu,0.0
3jbqobqwmrqngbfb,205.87
llx7tpygq4otuqqz,0.0
dm6l365hy3ksplfn,0.0
6huf3xhr5sfli4n7,1187.62
b7erhe6i3335mklf,0.0
3y4pwhhp5bzk34cs,139.92
ko6uk763jphm53tp,26.99
6bcbfa7lwsnudutx,0.0
kbgkbbalmlbouygl,806.73
uf6c34s5vsxxtiw3,100.33
csw5trgrvm5qak3a,283.95
jbwlg7mgtp57d323,121.95
hnhccl46xk43w3yg,107.31
djytbuwoonhby2fm,220.4
ipp46zua4prqcqwt,0.0
oimo7jn53f6ztb4c,110.0
jwrmjaoyo2dyiixb,464.23
u3rppeepd224oyw7,44.95
w6gofjdxegvfscfx,112.5
n3ihonfelv7aswz2,515.73
dv6oaaxb6agtlvkh,222.6
jmopucplh7cy43u3,0.0
x5wtgvg6jmtx56bl,86.96
6gu4lwlltl4t3nw4,0.0
qoyzcwubes2daeq2,0.0
xut4zwznq3246equ,23.99
huczast3v3ljra6s,0.0
j67hxsict5fw32os,65.95
yk627himubl7qoet,758.09
rvj6vlqz5oxrps3v,81.97
ctxsuyune3ltdtey,0.0
dhgg44y6yptaa5gx,0.0
mufwjfkp34b5ev3q,119.86
jrpw7uiisjs2qxbu,107.84
qjbltjomhdaja25j,100.9
tqfid3euycijmbyg,67.5
6el4ngsk2wcbzyzj,0.0
zr4gjez34vonaurv,0.0
r3tuufw32cacwgbo,89.33
ikqh2ex7m7sviioj,837.99
azq6ej552otiycwa,0.0
j4lnvejf26xhjngq,0.0
rolubn3ruzjqprjz,0.0
qwou2b7uxxvt6n37,112.5
3kyhqetj2brgxr23,130.0
np4qakskieipibdo,0.0
gdik3ivsopdaw6jh,0.0
kykgbfi2awrplafg,49.95
oob43qt5lvmb6cji,330.36
lnympfptx23ledw5,0.0
3oha5ibh6pmzrsdz,0.0
5vgmgntrgdgvlnrw,60.0
ic6plp5aajgmujyy,0.0
3zf3cdyuogaicz47,0.0
244ejzpwouku4qww,0.0
vp6vnvt2digqktth,0.0
6ibb2jzurzc5b2kd,0.0
ivjnl3u6itddpzqx,35.95
agvnxn56gvhr3q2m,0.0
vsdp62hutkurcjye,0.0
i7dpkuhfxdrgukgy,0.0
hafka4pwudndf2sv,0.0
ku6og3jmvros7uw4,108.96
knfdmn7gu6a6czrl,0.0
3bik4g7q2eu4h3fj,0.0
ttivslknxu3rcae6,0.0
lohaxgsb2vfdf4lv,0.0
b3okebyj6dnorslg,0.0
pcdlhjyze574uzg2,0.0
7c5lvdjw5hxte2xp,112.5
n2llbit6u5jbytw4,0.0
axoksha6ktjqrx56,0.0
lu5urujilokfphcq,0.0
4r4lsaeriialtgf7,0.0
xjunl6va6dgowsfd,0.0
ulqeehl72ae6jxfy,90.65
7y222vdog7jthoih,0.0
bj37tn7qti4hdda5,0.0
senqutunqsnamgcu,274.17
yv75bkoszobd33nv,0.0
gbz2vyi7lxytpxqi,44.96
ldq4qlhyrehuo7we,0.0
d75teatvl7px4knp,0.0
mhtxpyespnsjtgdq,58.35
rumqwoodttsmicio,236.48
ne4bdcldjiislhr7,143.15
v2cbw5ikjxz3uqkg,333.86
gi6vg5e3tuuoos75,0.0
5u3sx46t3mgpmgyd,0.0
pwfisw2wuvxvtd5t,39.98
gm2vf6defaci32ch,0.0
p5bdmxjyarr24hn2,0.0
373ntotgpuy2zhkp,0.0
w6twmbm3edblnetv,0.0
cf5urdqv4kzrzhas,80.0
eqjfbqc672vnzhp5,0.0
6qdkkid3xms6p6an,59.95
i2dcey4i63kao63k,0.0
bgslaxrshsulruxw,0.0
sws7usllxb5jlriw,154.9
ksxz2z2vhfspsuzq,0.0
itn6huue3ttoip4b,0.0
qw4jp5fwixnky2db,89.95
csh5myeuqlpzmejp,71.95
x2pff5ri524jfswn,24.48
tsk6jezd2qugnijh,647.73
oikt3t3qnq326eoz,631.42
cg3pzny5gh243qky,463.63
mqlimpaxmnbprtmj,0.0
g5rzuzbosl3okokw,0.0
qa4osf7m5ej4fdh5,0.0
tnanwildoigoh3rm,48.46
fxlrwwnlz2lcuotu,413.0
43lh2vdnmto5rkow,160.91
rz3k3zfrkjkugnxy,0.0
77txblpelbxkjyv4,0.0
xkte3qs7by2kzk6k,0.0
t4odifhfio4lfews,0.0
4xd3hlrth4dsiuta,0.0
ovcxnla3fvg4cdd4,117.52
24geuobyv3yrhyxq,202.25
gvnvland7dp4xmrb,77.32
fhyrdojagzje7mv5,141.35
r7e6w2fjeoodnlks,215.36
mtasrx3yvcbp7bw2,0.0
pnrz5whchuiki5ij,113.91
bx4zid73mu4hd4rv,44.99
c2vamvvjp22bnly5,134.72
4gla2pclzjndk74e,0.0
z2chqgnllyufk642,29.95
xt3tesdrqzbvqlz7,0.0
fkeevjrsfe6icubv,19.95
mglvyrfvsilxtwlo,0.0
2i42ofeedbzsqznt,0.0
eqhywsmskujmogtv,0.0
rb53mkizllysvspn,0.0
vw6sh4ludfsoldhg,0.0
c3wrjvvy4ofdwxp3,230.0
aw7wsofaaurly33b,0.0
kn4u75djiy6l4ngc,0.0
z4im3dbuylixlvhk,0.0
bbircde7e36pkxp4,0.0
xv4srd75vornbpxu,790.85
yvn5mjfsgbisyklm,39.0
qipzucjncqolbtj3,134.91
zaeaplcghykj6sxr,0.0
oaur7b7bei6s4tbf,141.12
gtnm6rrmbrxskket,0.0
tzhwwpxvlgl4iqyv,0.0
a7suvlgyjzyquuww,316.8
u6kmhbualselmcgi,177.25
fcz6z3svijqvgdg5,54.0
yarness4cwd6jgpy,0.0
moqtnle2m2kky66c,217.47
bvwi6xav5vgpapxl,81.0
2udetl7e3hjvjo6r,0.0
5fj65r3mnfe2pwab,205.85
rhh5w44wog5qfenh,0.0
izdip2xmgcfclwft,271.61
adjbgzzv4ppnfy7s,215.4
2fqwmg2ktxkbcjrx,551.92
jk6wrzhvj6owjkpt,530.9
inrmdmyk2idaf24h,77.0
ojnhp5r3mn4vcscf,0.0
ccggmdt35bwcb3ek,79.9
wgzzgv3ldxymnt5o,0.0
obgwidcf2fyqetd5,69.95
w3lai3nlqya64fku,90.0
ug3fkzfqmyo277nn,0.0
zutkvcrdwe3vrscd,0.0
4ua2sv7xnv7difkh,0.0
kyh4k6pxngtau7ad,0.0
ptjlnc2xsrzdi7im,119.98
2jgtbxm4rwgf3ab5,0.0
dzizbyw655rc7yjh,128.36
7p7s53pme77bgxmw,156.97
34oqnkpxsrufyn6k,157.5
vt6lgakqceyzqcfz,90.0
7bggcsvcxqzgjpce,0.0
l6zjtxbn3wmlht7d,114.85
nezo7fujqnftzvgc,0.0
scmzdfivjt7tuxs2,0.0
ryshlejapore5xcj,41.35
xfxev4bgugl7jzm3,0.0
zij7pdrsyiy7i4lf,0.0
ywjcugtismvbkk7u,164.33
zd3ljveqdl37ikwx,0.0
gge6gj73s7mle3h7,0.0
7yfjwhdsaxg3j7b2,200.84
6zqfwe7xj3cbwqk2,0.0
irxv43c2s43wfaq7,0.0
zc5jdcjguzgjwe7t,29.12
cz7ofawkmg77z7qc,144.0
lt2yaod4e6gkjtdu,0.0
ags52ey3pfpudrvy,0.0
k2y552ahfqw67nlp,0.0
s3zr6us57zolq5zx,0.0
q55pmqv3ym4lvo3f,0.0
lf6bgzqwvkoidzyp,190.4
2awmqmpggt7h6l5l,0.0
vdufibmgzlqczwkb,140.07
7apluauhiwswt62o,0.0
afidrqulitbtyk57,492.46
yyrv7zakzwtapuds,42.98
sn5lqxzyvnjemyxu,320.62
uwekaywx3l7zsd43,360.25
jfastzhsa4whnuyv,0.0
qynjwdhrzvs7gt6c,251.81
xh4lfrf4ippidj4g,0.0
hs5f5yx2uygpvkz5,0.0
slrrsvx5eq7ntdvx,134.72
ccziti5fltvlpv6d,0.0
eopvf53ppwhmquhx,0.0
demrrdla2wqf25p2,48.61
quzbgubdkxmqzsdp,0.0
h65sw3ds3sokwo4o,0.0
nfb63ajsxopddvp5,0.0
g7o42pmc3hyvqiil,62.95
z3wgnq3k4hmrj4wh,79.9
pw5ec23hw6n3cave,0.0
rmi32psrwx3wtzur,0.0
a2ukedaxgivoarx5,54.5
e3uvsxe36s556fuf,0.0
c3h3ac746bgaknbp,0.0
fjfyinhhv5x66hss,0.0
lf22mbuownirnkk7,0.0
qqh7qclwhtq4gaf7,656.45
rjavwyrupsfpzp7t,0.0
ftdbt7rke2vm3ajb,0.0
ojx7kd2wvip2h25u,124.68
kh3xto2txklvto7i,0.0
qpbvxkb5v5rkmol7,0.0
u3tox2oqqhnpy6lq,59.9
6hr3pbuqvkmxpb4v,0.0
sdb3ctmbeih5kemx,0.0
ei5sw3562bbw4tod,574.23
2qrld47ffcdpgooy,99.91
ovfe52jpm6dnbbnw,0.0
kdcjr6bfk3i675mr,0.0
jlwdhuencvyg4hsq,41.97
gnt3bb4dype3kpqq,161.85
dw6msqhc35ijfllt,32.17
oeaptfdl3nt4nj42,58.16
ptnwr57g4ujom5cd,0.0
lyszp6ge5jwymzjs,0.0
y3fjv2tdhm6zngfk,41.99
3ettmg55g4rvxusw,0.0
j2kcldllwot5p6zk,0.0
itpnzlqzpwayaxn2,0.0
zx64z7sgscs2hvpf,173.87
x7hqs7snigybmpt4,71.95
dhfgatd5gss4worm,62.97
nre5oht75k5nm53w,71.9
lcqikefs3p4zr33j,209.89
2c5wpfdyxu73pj7j,0.0
bwohytuer66ltu3p,0.0
2knqj42f565lpsit,307.66
lo6cejnqnfk6nrlk,125.0
2hehwnbnjs2n2uvg,0.0
gpp6x3a2a7so7lnl,75.95
h3r5yqm3f3ztzc7a,0.0
ctsx73cnqqrkzyin,0.0
v7id5yideogzaj5z,71.96
qgyuars7yjdbugm4,0.0
e5o2dsm3hbscc52s,0.0
rzy5zodhjetjj4rw,0.0
vlg2paq5mw3tcn7o,0.0
nya4szgf6oltg7qo,0.0
jpj77lib3b2ltgdw,0.0
4pbapwjavzi2oazt,0.0
i6e2ooyqzsiaeq5h,0.0
5qgaggiuadn4dotw,0.0
iothgvsauwuaitvh,0.0
ff45e5kfjqk6bsvd,0.0
c3wq7b3qp6xtuvry,0.0
75cm2ilmtdjycde6,35.97
qa4xjo5eqfdyc4b5,55.95
fam743aty4yq6uss,0.0
fy4xmss6qzsdofle,0.0
4nv76vaq7ai4246u,0.0
oobwec3bkynqnwxx,175.66
tecremio7bzwxguq,0.0
4f7gr3rhfxwzm7yd,0.0
war4skjjvusb5a7h,0.0
v3z2zk4ehj734t4v,19.95
cjnvjze44getocjf,140.0
x3x5jf5ji7gp7d6g,0.0
lrghg4bmzvo5vw3f,0.0
hmrpcnssz57yzvs5,0.0
4deo63ttq2kknqak,0.0
qu2pax5rff4icugr,0.0
pqvuniorv47qssro,0.0
shqdudwrqdtqoo4h,0.0
tqklc37pgfm4iza5,0.0
dka4wrr3dhbsjptg,0.0
pblrkqqv4f52phir,0.0
mrcnjik5cjnaivn4,0.0
5nc6vdr3bfx4rau3,0.0
5pc4nne6w3mlocch,0.0
76ixpimrvn3ztexr,120.0
